time,pos.x,pos.y,pos.z,quat.time,quat.w,quat.x,quat.y,quat.z,vel.time,vel.x,vel.y,vel.z,omega.time,omega.r,omega.p,omega.y,command_rpy.time,command_rpy.cmd_r,command_rpy.cmd_p,command_rpy.cmd_y,command_rpy.cmd_thrust,real_rate.time,real_rate.r,real_rate.p,real_rate.y,real_rate.thrust,target_rate.time,target_rate.r,target_rate.p,target_rate.y,target_rate.thrust,motor.time,motor.m1,motor.m2,motor.m3,motor.m4
1718613776801713368,0.019581763073801994,-0.004042049869894981,0.020055728033185005,1718613776794206595,0.9999685287475586,-0.007120042107999325,0.0028655901551246643,-0.0014122542925179005,1718613776839869052,0.01907726190984249,-0.015922751277685165,0.0006272524478845298,1718613776792417433,-0.20348598062992096,0.24387188255786896,0.10455672442913055,1718613776809436387,0.0,0.0,0.0,0.0,1718613776788275509,-0.0008870099554769695,0.0018236195901408792,0.0020645074546337128,0.0,1718613776796049968,4.903162956237793,1.9652332067489624,29.7148380279541,0.0,1718613776798983900,0.0,0.0,0.0,0.0
1718613776814793944,0.019564462825655937,-0.00402864720672369,0.020049825310707092,1718613776802994631,0.9999686479568481,-0.007109808269888163,0.002863916102796793,-0.0013962822267785668,1718613776850404195,0.018877342343330383,-0.01595437340438366,0.000508648285176605,1718613776800019824,-0.04596754163503647,0.27143314480781555,0.14594657719135284,1718613776820262477,0.0,0.0,0.0,0.0,1718613776804671740,-0.004254944156855345,-0.0037101591005921364,0.0008868640288710594,0.0,1718613776827322740,4.952121257781982,1.9219169616699219,29.4593448638916,0.0,1718613776841014466,0.0,0.0,0.0,0.0
1718613776824098717,0.01943962275981903,-0.003927585668861866,0.02004183642566204,1718613776815849672,0.9999686479568481,-0.007109808269888163,0.002863916102796793,-0.0013962822267785668,1718613776860431969,0.018757294863462448,-0.01611432246863842,0.0004124606784898788,1718613776813254141,-0.0036889263428747654,0.3704896569252014,0.34397485852241516,1718613776829324665,0.0,0.0,0.0,0.0,1718613776816647893,0.0005432598409242928,-0.006143968086689711,0.00497423205524683,0.0,1718613776836238336,4.951190948486328,1.9212305545806885,29.600357055664062,0.0,1718613776851387406,0.0,0.0,0.0,0.0
1718613776843775488,0.01935121975839138,-0.003873805981129408,0.020047467201948166,1718613776831933330,0.9999682307243347,-0.007189933676272631,0.0028017160948365927,-0.0014069952303543687,1718613776871311411,0.01877601444721222,-0.01614624448120594,0.0002441323595121503,1718613776822927255,-0.15235033631324768,-0.2428979128599167,-0.277503103017807,1718613776838713299,0.0,0.0,0.0,0.0,1718613776825067257,-0.002504087286069989,0.0036284606903791428,-0.003922515548765659,0.0,1718613776847578571,4.941810131072998,1.9202773571014404,29.61853790283203,0.0,1718613776861371070,0.0,0.0,0.0,0.0
1718613776853178668,0.0193380955606699,-0.003858709940686822,0.020047878846526146,1718613776844816841,0.9999682307243347,-0.007189933676272631,0.0028017160948365927,-0.0014069952303543687,1718613776881162515,0.018798504024744034,-0.016061637550592422,8.690963295521215e-05,1718613776830855280,0.1454206258058548,0.20217227935791016,0.17128810286521912,1718613776849556809,0.0,0.0,0.0,0.0,1718613776833455251,0.0021772864274680614,-0.003311419626697898,0.0025691003538668156,0.0,1718613776857826030,4.936403274536133,1.916595458984375,29.375450134277344,0.0,1718613776872575604,0.0,0.0,0.0,0.0
1718613776884066820,0.019329825416207314,-0.003845472587272525,0.020033836364746094,1718613776854674687,0.9999683499336243,-0.0071763028390705585,0.002800318179652095,-0.00140791991725564,1718613776889563509,0.018857302144169807,-0.01603059470653534,1.9896740468539065e-06,1718613776842189425,0.06998036056756973,-0.05554572120308876,0.08549580723047256,1718613776859540834,0.0,0.0,0.0,0.0,1718613776845778170,0.0022423155605793,0.0006907111965119839,0.0031605700496584177,0.0,1718613776867624800,4.9304609298706055,1.9134007692337036,29.434507369995117,0.0,1718613776882062301,0.0,0.0,0.0,0.0
1718613776901649267,0.019329531118273735,-0.0038485554978251457,0.02004200965166092,1718613776863205377,0.9999684691429138,-0.007159852422773838,0.0027902398724108934,-0.0013991650193929672,1718613776897293994,0.018935659900307655,-0.01598314195871353,7.080390787450597e-05,1718613776852324687,-0.10879220068454742,-0.09842326492071152,-0.02605608105659485,1718613776869988602,0.0,0.0,0.0,0.0,1718613776855893590,-0.0009797979146242142,0.002665749518200755,-0.0001366726792184636,0.0,1718613776878416645,4.927314281463623,1.9140512943267822,29.51775550842285,0.0,1718613776890532708,0.0,0.0,0.0,0.0
1718613776912690810,0.019328908994793892,-0.0038490002043545246,0.020047007128596306,1718613776875817403,0.9999685287475586,-0.007155267987400293,0.0027912072837352753,-0.0014031847240403295,1718613776909912262,0.018957579508423805,-0.01598743535578251,-2.952418799395673e-05,1718613776862324506,-0.08140365034341812,0.4160056710243225,-0.12044909596443176,1718613776880259120,0.0,0.0,0.0,0.0,1718613776865137729,-0.0014802755322307348,-0.004661726299673319,-0.0016391765093430877,0.0,1718613776886780125,4.92220401763916,1.908953309059143,29.37864875793457,0.0,1718613776898677297,0.0,0.0,0.0,0.0
1718613776923266902,0.01932542212307453,-0.0038471168372780085,0.02004094421863556,1718613776892423335,0.9999685287475586,-0.007149464916437864,0.002801504684612155,-0.0013952573062852025,1718613776920485134,0.018939873203635216,-0.01612074300646782,-6.948536611162126e-05,1718613776873663681,0.07495766133069992,-0.07206937670707703,-0.17631027102470398,1718613776888682794,0.0,0.0,0.0,0.0,1718613776876491740,0.000830925942864269,0.0007381521281786263,-0.0018527795327827334,0.0,1718613776893400152,4.923315525054932,1.9211825132369995,29.354530334472656,0.0,1718613776910562094,0.0,0.0,0.0,0.0
1718613776933970124,0.019329937174916267,-0.003845282830297947,0.02003936469554901,1718613776903307540,0.9999686479568481,-0.007140688598155975,0.0027929439675062895,-0.0013999717775732279,1718613776930580628,0.019091684371232986,-0.01613297313451767,-5.213483382249251e-05,1718613776883212811,-0.2509109377861023,0.07254952937364578,0.18896061182022095,1718613776895357573,0.0,0.0,0.0,0.0,1718613776904345848,0.0018549629021435976,-0.0016215775394812226,-0.0015445135068148375,0.0,1718613776907156243,4.917275428771973,1.9152764081954956,29.450531005859375,0.0,1718613776921444668,0.0,0.0,0.0,0.0
1718613776947120606,0.01933164708316326,-0.003845800878480077,0.020038330927491188,1718613776913628108,0.9999687075614929,-0.007129007484763861,0.0027937344275414944,-0.001401625806465745,1718613776943289851,0.0190799031406641,-0.01605341210961342,1.376374621031573e-05,1718613776891453831,0.05469021946191788,0.12102261930704117,0.05488625541329384,1718613776908644041,0.0,0.0,0.0,0.0,1718613776914560438,0.000503722985740751,0.0008519054972566664,0.002023504115641117,0.0,1718613776917444809,4.909239768981934,1.9158238172531128,29.484281539916992,0.0,1718613776931690607,0.0,0.0,0.0,0.0
1718613776966832609,0.019328651949763298,-0.0038360757753252983,0.020035414025187492,1718613776924349995,0.9999687075614929,-0.007126953918486834,0.0028024516068398952,-0.0013906963868066669,1718613776956564832,0.019663162529468536,-0.016528941690921783,0.00011512675700942054,1718613776900266771,-0.006243641022592783,0.05180481821298599,-0.0876658633351326,1718613776919424939,0.0,0.0,0.0,0.0,1718613776925292444,-0.00012955763668287545,-0.003689597360789776,-0.002086948836222291,0.0,1718613776926258498,4.907814025878906,1.9218785762786865,29.258764266967773,0.0,1718613776944599423,0.0,0.0,0.0,0.0
1718613776980232687,0.019329005852341652,-0.003834349801763892,0.020035872235894203,1718613776935035328,0.9999686479568481,-0.0071261487901210785,0.0028124889358878136,-0.0013948198175057769,1718613776977351482,0.01959250122308731,-0.016489144414663315,7.049492705846205e-05,1718613776911585310,0.09470953792333603,-0.0958266481757164,0.08239462971687317,1718613776929451681,0.0,0.0,0.0,0.0,1718613776936078583,-0.0013128990540280938,0.00018511345842853189,-0.0004964757827110589,0.0,1718613776939539365,4.907277584075928,1.9287669658660889,29.345731735229492,0.0,1718613776957481310,0.0,0.0,0.0,0.0
1718613776989298710,0.019325867295265198,-0.003834089729934931,0.020039508119225502,1718613776949255976,0.9999686479568481,-0.0071261487901210785,0.0028124889358878136,-0.0013948198175057769,1718613777007767730,0.019778279587626457,-0.016062038019299507,-0.00010456102609168738,1718613776922368697,-0.008899230509996414,0.2381286919116974,-0.05308659002184868,1718613776941972500,0.0,0.0,0.0,0.0,1718613776950743763,-0.0007594955386593938,-0.007488445844501257,0.0018506067572161555,0.0,1718613776953350781,4.897650241851807,1.9458321332931519,29.204208374023438,0.0,1718613776964840663,0.0,0.0,0.0,0.0
1718613776999603498,0.019329674541950226,-0.003835604526102543,0.02004181407392025,1718613776960212249,0.9999687075614929,-0.007112143561244011,0.002837215084582567,-0.0013878598110750318,1718613777022814031,0.01983567886054516,-0.016041304916143417,-0.00016147589485626668,1718613776932985889,-0.14136072993278503,0.009033367037773132,-0.0403948538005352,1718613776955575690,0.0,0.0,0.0,0.0,1718613776961356004,0.0012385192094370723,0.006743620149791241,0.0005555301904678345,0.0,1718613776973020538,4.888485908508301,1.9294931888580322,29.0452938079834,0.0,1718613776987161106,0.0,0.0,0.0,0.0
