pos.time,pos.x,pos.y,pos.z,quat.time,quat.w,quat.x,quat.y,quat.z,vel.time,vel.x,vel.y,vel.z,omega.time,omega.r,omega.p,omega.y,motor.time,motor.m1,motor.m2,motor.m3,motor.m4,rpy.r,rpy.p,rpy.y,bat.time,bat
1719913574650278497,0.0027982573956251144,0.003358622081577778,0.018281802535057068,1719913574651361796,0.9991505146026611,-0.006238962057977915,-0.0026930589228868484,0.040621317923069,1719913574641820777,-0.002069552894681692,-0.007994142360985279,-0.0015210250858217478,1719913574649375654,0.01933842897415161,-0.26805901527404785,-0.17461146414279938,1719913574645542296,0.0,0.0,0.0,0.0,-0.7282162308692932,0.2810230553150177,4.66354513168335,1719913574642935397,3.7794721126556396
1719913574659431999,0.002723550423979759,0.003431155811995268,0.018133016303181648,1719913574661282349,0.9991499185562134,-0.006257391069084406,-0.002742102835327387,0.04062997177243233,1719913574652962738,-0.0022179794032126665,-0.008447440341114998,-0.0007183626876212656,1719913574658715743,0.06645122170448303,-0.04813525825738907,0.2865552604198456,1719913574657188303,0.0,0.0,0.0,0.0,-0.7268903851509094,0.279299259185791,4.65802526473999,1719913574656066381,3.7794721126556396
1719913574668862401,0.00265625212341547,0.0034253974445164204,0.01802026480436325,1719913574669705693,0.9991486072540283,-0.00624866783618927,-0.002766334917396307,0.0406615324318409,1719913574662895806,-0.0026996734086424112,-0.007929494604468346,-0.001673819380812347,1719913574666430178,0.09553330391645432,0.06540906429290771,-0.056677088141441345,1719913574665186088,0.0,0.0,0.0,0.0,-0.729231595993042,0.28482240438461304,4.659059524536133,1719913574663749884,3.7794721126556396
1719913574679673287,0.0026354657020419836,0.0034157736226916313,0.01799153909087181,1719913574680521860,0.9991483092308044,-0.0062315682880580425,-0.002765666227787733,0.04067137464880943,1719913574672234078,-0.0032020399812608957,-0.007956387475132942,-0.002080715959891677,1719913574677111861,0.019764820113778114,0.3425203263759613,0.10398940742015839,1719913574674676611,0.0,0.0,0.0,0.0,-0.7263966798782349,0.2876104414463043,4.663817882537842,1719913574673074372,3.7794721126556396
1719913574688538713,0.002591150114312768,0.003367908298969269,0.01793881319463253,1719913574691008928,0.9991480708122253,-0.006208434700965881,-0.0027650436386466026,0.04068131744861603,1719913574682593113,-0.0032020399812608957,-0.007956387475132942,-0.002080715959891677,1719913574687227607,-0.01592250168323517,0.3226989507675171,0.1772095263004303,1719913574684927640,0.0,0.0,0.0,0.0,-0.7263966798782349,0.2876104414463043,4.663817882537842,1719913574683451468,3.7794721126556396
1719913574697498724,0.002578447572886944,0.003275364637374878,0.018083499744534492,1719913574700055186,0.999149739742279,-0.006200146861374378,-0.002747803460806608,0.040641773492097855,1719913574693131872,-0.0034733256325125694,-0.008323916234076023,-0.002118567703291774,1719913574696360477,-0.09083293378353119,0.1637517660856247,0.14975157380104065,1719913574694918260,0.0,0.0,0.0,0.0,-0.7237477898597717,0.287639856338501,4.664951324462891,1719913574693988649,3.7794721126556396
1719913574708855091,0.0025900662876665592,0.0033330360893160105,0.018028227612376213,1719913574711538163,0.9991486072540283,-0.0062074498273432255,-0.0027373575139790773,0.04066883400082588,1719913574701889391,-0.0036488897167146206,-0.008541074581444263,-0.00111512397415936,1719913574707745653,-0.15395638346672058,0.2491482049226761,0.14504610002040863,1719913574704559716,0.0,0.0,0.0,0.0,-0.7227071523666382,0.285733163356781,4.660401344299316,1719913574702766586,3.7794721126556396
1719913574718574313,0.002596938982605934,0.0033661043271422386,0.017997490242123604,1719913574720211214,0.9991472959518433,-0.006218466907739639,-0.002720898250117898,0.040701936930418015,1719913574713479158,-0.00359978131018579,-0.0083173718303442,-0.0014444192638620734,1719913574716234172,-0.13170330226421356,0.19713358581066132,0.2556733787059784,1719913574715395527,0.0,0.0,0.0,0.0,-0.7235022783279419,0.28448355197906494,4.663498878479004,1719913574714394776,3.7794721126556396
1719913574729409626,0.002601685468107462,0.0033809798769652843,0.01798490807414055,1719913574730394523,0.9991459250450134,-0.006226864643394947,-0.0027119936421513557,0.040734920650720596,1719913574723602945,-0.003471274394541979,-0.008209511637687683,-0.001738597871735692,1719913574728464100,0.25529035925865173,0.24952852725982666,-0.03800741955637932,1719913574726545431,0.0,0.0,0.0,0.0,-0.7246962785720825,0.2825236916542053,4.667285442352295,1719913574724901284,3.7794721126556396
1719913574737057120,0.0026095074135810137,0.0034017497673630714,0.01798098161816597,1719913574739571460,0.9991455674171448,-0.00620377529412508,-0.0027026033494621515,0.04074735939502716,1719913574733081493,-0.003280534641817212,-0.008178007788956165,-0.0018354965141043067,1719913574736162507,-0.01867358200252056,-0.1323920041322708,0.2161308079957962,1719913574735084180,0.0,0.0,0.0,0.0,-0.7256255149841309,0.2814410328865051,4.6710638999938965,1719913574734133602,3.7794721126556396
1719913574749517850,0.0026119535323232412,0.003408976597711444,0.01797868125140667,1719913574750898961,0.9991446733474731,-0.006199798081070185,-0.0027101868763566017,0.04076922684907913,1719913574742265238,-0.0031538025941699743,-0.008100573904812336,-0.0018435795791447163,1719913574747429892,0.014764213003218174,-0.10313574969768524,-0.10579834133386612,1719913574745842917,0.0,0.0,0.0,0.0,-0.7229413986206055,0.28046470880508423,4.672477722167969,1719913574743938110,3.7794721126556396
1719913574757887834,0.002611945616081357,0.003403922077268362,0.017975859344005585,1719913574759529692,0.9991443157196045,-0.0061861565336585045,-0.0027235455345362425,0.04078051820397377,1719913574752944655,-0.003202158259227872,-0.008173460140824318,-0.0018742773681879044,1719913574756939149,0.20390456914901733,-0.09852936863899231,-0.016457732766866684,1719913574755960690,0.0,0.0,0.0,0.0,-0.7225275635719299,0.2813357412815094,4.674989223480225,1719913574753953217,3.7794721126556396
1719913574767534199,0.002718762494623661,0.003439484164118767,0.018058110028505325,1719913574768485928,0.9991433024406433,-0.006199750117957592,-0.002706184983253479,0.04080283269286156,1719913574762829563,-0.0032791183330118656,-0.00835708249360323,-0.0017587152542546391,1719913574766171009,0.06857243180274963,-0.121353380382061,-0.08267445117235184,1719913574765171749,0.0,0.0,0.0,0.0,-0.7210313677787781,0.28292086720466614,4.676290988922119,1719913574763798678,3.7794721126556396
1719913574777785992,0.002664643106982112,0.0034265792928636074,0.01801396533846855,1719913574780237118,0.9991424083709717,-0.0061910091899335384,-0.0027302266098558903,0.040825337171554565,1719913574771444019,-0.0029273706022650003,-0.008026505820453167,-0.0012523200130090117,1719913574776747569,-0.015297303907573223,-0.011704706586897373,-0.14078937470912933,1719913574775675935,0.0,0.0,0.0,0.0,-0.7225128412246704,0.2808534801006317,4.678841590881348,1719913574773494933,3.7794721126556396
1719913574788742664,0.0026382780633866787,0.0034242533147335052,0.01799182966351509,1719913574790869895,0.9991418123245239,-0.006179239600896835,-0.002728331834077835,0.04084165021777153,1719913574784134559,-0.003153633326292038,-0.008077998645603657,-0.0017233521211892366,1719913574787898013,0.011427158489823341,-0.08442787081003189,-0.05416453629732132,1719913574786458836,0.0,0.0,0.0,0.0,-0.7216309309005737,0.28363072872161865,4.6814374923706055,1719913574785553372,3.7794721126556396
1719913574798198681,0.0027294300962239504,0.00344556150957942,0.018060149624943733,1719913574799273481,0.9991407990455627,-0.006181985605508089,-0.0027087144553661346,0.040866073220968246,1719913574794097739,-0.003254716983065009,-0.008048339746892452,-0.002029386581853032,1719913574796826839,-0.13175071775913239,-0.0054210093803703785,-0.06681953370571136,1719913574796051401,0.0,0.0,0.0,0.0,-0.7202790379524231,0.2834571301937103,4.683303356170654,1719913574795018770,3.7794721126556396
1719913574807772876,0.002672157483175397,0.003425514791160822,0.01800723746418953,1719913574808622320,0.999140202999115,-0.006187538616359234,-0.0027416644152253866,0.04087841138243675,1719913574801939398,-0.0029974286444485188,-0.008082786574959755,-0.0017269322415813804,1719913574806798800,-0.064891017973423,-0.17113231122493744,-0.18777194619178772,1719913574804820417,0.0,0.0,0.0,0.0,-0.7205084562301636,0.2811805307865143,4.68609094619751,1719913574803794318,3.7847506999969482
1719913574818955086,0.002641368191689253,0.003410174511373043,0.017978837713599205,1719913574819943657,0.9991397857666016,-0.0061700898222625256,-0.0027358178049325943,0.040891796350479126,1719913574811531856,-0.0033607911318540573,-0.008252672851085663,-0.00202784757129848,1719913574817936464,0.019536562263965607,0.44854608178138733,-0.0589258186519146,1719913574815987665,0.0,0.0,0.0,0.0,-0.721302330493927,0.2849182188510895,4.687531471252441,1719913574815002868,3.7794721126556396
1719913574828308801,0.002641368191689253,0.003410174511373043,0.017978837713599205,1719913574829579454,0.9991390705108643,-0.006165953353047371,-0.002733807545155287,0.04091117903590202,1719913574822819788,-0.0034432930406183004,-0.008286749012768269,-0.002098604803904891,1719913574827344538,-0.26471883058547974,-0.15721909701824188,0.06487347930669785,1719913574826225790,0.0,0.0,0.0,0.0,-0.7192807793617249,0.2843209505081177,4.68905782699585,1719913574825025917,3.7794721126556396
1719913574837982724,0.00263033015653491,0.0034101896453648806,0.017971830442547798,1719913574839148906,0.9991390705108643,-0.006165953353047371,-0.002733807545155287,0.04091117903590202,1719913574833373807,-0.003425826318562031,-0.008160433731973171,-0.0019422485493123531,1719913574836892391,0.27538859844207764,-0.12792614102363586,-0.1860462874174118,1719913574835821754,0.0,0.0,0.0,0.0,-0.7188032269477844,0.28409627079963684,4.691277027130127,1719913574834498526,3.7794721126556396
1719913574849718405,0.002617380814626813,0.003401510650292039,0.017965510487556458,1719913574850997274,0.9991382956504822,-0.0061500887386500835,-0.002741479780524969,0.040931496769189835,1719913574842489071,-0.003446808084845543,-0.008168675005435944,-0.0018076536944136024,1719913574848378965,0.011775512248277664,0.028429212048649788,-0.03946581482887268,1719913574847033428,0.0,0.0,0.0,0.0,-0.7170284986495972,0.28503450751304626,4.69360876083374,1719913574845469775,3.7847506999969482
1719913574858191481,0.0025992910377681255,0.0032795495353639126,0.018121017143130302,1719913574859278524,0.999139666557312,-0.006139115896075964,-0.0027295302134007215,0.040899842977523804,1719913574853716742,-0.003534152638167143,-0.008340207859873772,-0.0010195947252213955,1719913574857081329,-0.0024711976293474436,0.07497254014015198,0.024323079735040665,1719913574855985124,0.0,0.0,0.0,0.0,-0.7170284986495972,0.28503450751304626,4.69360876083374,1719913574854816992,3.7794721126556396
1719913574868535797,0.002609741175547242,0.0033722801599651575,0.018009454011917114,1719913574869706403,0.9991388320922852,-0.006138354539871216,-0.0027360012754797935,0.04091864451766014,1719913574861425908,-0.003464756766334176,-0.008493698202073574,-0.0012707894202321768,1719913574867312952,0.1258031278848648,-0.1818365901708603,-0.006000957451760769,1719913574866240370,0.0,0.0,0.0,0.0,-0.7157071232795715,0.28374049067497253,4.689966678619385,1719913574863208592,3.7794721126556396
1719913574878403699,0.002609741175547242,0.0033722801599651575,0.018009454011917114,1719913574879685170,0.9991388320922852,-0.006138354539871216,-0.0027360012754797935,0.04091864451766014,1719913574872186164,-0.003432926256209612,-0.008451234549283981,-0.0013525198446586728,1719913574877016909,0.09621521830558777,-0.033185265958309174,0.16567890346050262,1719913574874857452,0.0,0.0,0.0,0.0,-0.7156556844711304,0.2844714820384979,4.6921281814575195,1719913574873589696,3.7794721126556396
1719913574888025370,0.002610693918541074,0.0033821130637079477,0.017990287393331528,1719913574889179082,0.9991382360458374,-0.006131772883236408,-0.00274462578818202,0.040935441851615906,1719913574882091363,-0.0033536930568516254,-0.00852604303508997,-0.0014392079319804907,1719913574886940640,0.1022951751947403,0.13764359056949615,0.0443146675825119,1719913574884831379,0.0,0.0,0.0,0.0,-0.7149472832679749,0.28547778725624084,4.694058895111084,1719913574883665519,3.7794721126556396
1719913574898225202,0.002616825280711055,0.003394766477867961,0.01798579841852188,1719913574900130784,0.9991371631622314,-0.006121545098721981,-0.0027583721093833447,0.04096138849854469,1719913574891409875,-0.0033536930568516254,-0.00852604303508997,-0.0014392079319804907,1719913574897294528,-0.22393348813056946,-0.10229381918907166,-0.22467997670173645,1719913574895122322,0.0,0.0,0.0,0.0,-0.7149472832679749,0.28547778725624084,4.694058895111084,1719913574894556328,3.7794721126556396
1719913574911122439,0.0025900062173604965,0.003366132266819477,0.0179407000541687,1719913574912089333,0.9991371631622314,-0.006121545098721981,-0.0027583721093833447,0.04096138849854469,1719913574902031357,-0.0033626172225922346,-0.00816990714520216,-0.0014700420433655381,1719913574909125519,-0.03723239153623581,0.06571347266435623,-0.0363948680460453,1719913574904642486,0.0,0.0,0.0,0.0,-0.713848352432251,0.28708112239837646,4.697042465209961,1719913574903134156,3.7847506999969482
1719913574920004179,0.002602051943540573,0.003383287927135825,0.01796209253370762,1719913574921236584,0.9991365075111389,-0.006121125537902117,-0.002749226987361908,0.04097800329327583,1719913574915745001,-0.0032533288467675447,-0.008070182055234909,-0.0011972109787166119,1719913574919090649,0.11637379229068756,0.07157235592603683,0.07349853962659836,1719913574918058909,0.0,0.0,0.0,0.0,-0.7137620449066162,0.28602418303489685,4.698940753936768,1719913574915790208,3.7794721126556396
1719913574929285919,0.002599117113277316,0.003409384051337838,0.017939431592822075,1719913574930440204,0.9991359710693359,-0.006118596065789461,-0.002748626982793212,0.04099159687757492,1719913574923567758,-0.0032533288467675447,-0.008070182055234909,-0.0011972109787166119,1719913574928093016,0.1717829704284668,0.24146680533885956,0.15048670768737793,1719913574926935015,0.0,0.0,0.0,0.0,-0.7137620449066162,0.28602418303489685,4.698940753936768,1719913574925750358,3.7847506999969482
1719913574938860800,0.002605259185656905,0.003405747003853321,0.01796071231365204,1719913574941016548,0.9991353154182434,-0.006105088163167238,-0.002742990618571639,0.04101080447435379,1719913574932763004,-0.00320035545155406,-0.007782694883644581,-0.0013514338061213493,1719913574937652867,-0.014010267332196236,-0.1483645886182785,-0.007809293456375599,1719913574936312066,0.0,0.0,0.0,0.0,-0.7134734988212585,0.2859576344490051,4.700498104095459,1719913574933992993,3.7794721126556396
1719913574948980383,0.0025976502802222967,0.0034147650003433228,0.017939433455467224,1719913574950044923,0.9991343021392822,-0.006103670224547386,-0.0027499799616634846,0.04103454202413559,1719913574943614641,-0.003236780408769846,-0.00794229656457901,-0.001312284148298204,1719913574948067093,-0.007624065037816763,0.08343769609928131,0.01760956458747387,1719913574946935806,0.0,0.0,0.0,0.0,-0.7119057178497314,0.2853621244430542,4.70269250869751,1719913574945015256,3.7794721126556396
1719913574958213395,0.0026032698806375265,0.0034043078776448965,0.01795896142721176,1719913574960304411,0.999133825302124,-0.006093058735132217,-0.002759274560958147,0.041046615689992905,1719913574952419270,-0.00326757924631238,-0.007967335171997547,-0.0012441374128684402,1719913574956824064,-0.11846008896827698,0.03330089524388313,0.06325354427099228,1719913574955378375,0.0,0.0,0.0,0.0,-0.7117831707000732,0.2861521244049072,4.705420017242432,1719913574953375866,3.7794721126556396
1719913574967964275,0.0026120159309357405,0.0034056890290230513,0.017965445294976234,1719913574969153843,0.999133288860321,-0.006090052425861359,-0.0027584212366491556,0.04106048494577408,1719913574962518093,-0.0032214028760790825,-0.00813262164592743,-0.0012749063316732645,1719913574965915311,-0.0660540983080864,-0.17045648396015167,0.05528077855706215,1719913574964764169,0.0,0.0,0.0,0.0,-0.710615336894989,0.2872576117515564,4.706809043884277,1719913574963594312,3.7794721126556396
1719913574978305949,0.0026160667184740305,0.003398061031475663,0.017970863729715347,1719913574979440736,0.9991330504417419,-0.006087498739361763,-0.002755753230303526,0.04106731340289116,1719913574972464769,-0.003047373378649354,-0.008143735118210316,-0.0012996162986382842,1719913574977654233,0.11128294467926025,0.1200040802359581,-0.17625126242637634,1719913574975114584,0.0,0.0,0.0,0.0,-0.7102711796760559,0.28716418147087097,4.70839786529541,1719913574973628043,3.7794721126556396
1719913574988151275,0.002615325851365924,0.0033921930007636547,0.017973802983760834,1719913574989769697,0.9991324543952942,-0.006079433020204306,-0.0027681447099894285,0.041081592440605164,1719913574983339091,-0.002873458433896303,-0.008273116312921047,-0.0013106635306030512,1719913574986164165,0.0975625067949295,0.08058910071849823,0.025375846773386,1719913574985236284,0.0,0.0,0.0,0.0,-0.7099681496620178,0.28686589002609253,4.7091779708862305,1719913574984261605,3.7794721126556396
1719913575000140661,0.002615009667351842,0.003390306606888771,0.017974551767110825,1719913575002191602,0.9991317987442017,-0.006076826248317957,-0.0027692632284015417,0.0410984605550766,1719913574993960523,-0.0029315082356333733,-0.008371814154088497,-0.0014920301036909223,1719913574999179633,-0.20138052105903625,0.27619096636772156,0.10989668220281601,1719913574997046229,0.0,0.0,0.0,0.0,-0.7091071009635925,0.28831249475479126,4.710822582244873,1719913574995634035,3.7794721126556396
1719913575010390143,0.0026182192377746105,0.0033977730199694633,0.017979899421334267,1719913575011874423,0.9991309642791748,-0.006086668465286493,-0.002746142912656069,0.04111793637275696,1719913575004394738,-0.002899449784308672,-0.00844635721296072,-0.0014123175060376525,1719913575010067548,-0.1493271142244339,-0.04217393323779106,-0.14778146147727966,1719913575007160660,0.0,0.0,0.0,0.0,-0.7088187336921692,0.28844088315963745,4.712756633758545,1719913575005772025,3.7794721126556396
1719913575019488935,0.0026182192377746105,0.0033977730199694633,0.017979899421334267,1719913575020849670,0.9991284608840942,-0.006069667637348175,-0.0027809871826320887,0.04117913916707039,1719913575013935107,-0.002814191859215498,-0.008484865538775921,-0.001312175765633583,1719913575018062664,-0.00018270520376972854,0.24517357349395752,-0.02263057231903076,1719913575017008915,0.0,0.0,0.0,0.0,-0.709842324256897,0.28573349118232727,4.714977264404297,1719913575015090649,3.7794721126556396
1719913575030153781,0.0026249270886182785,0.0034664194099605083,0.017961258068680763,1719913575031331137,0.9991276264190674,-0.006052159704267979,-0.002791760256513953,0.04120196774601936,1719913575024120903,-0.0027546784840524197,-0.008611134253442287,-0.0013576007913798094,1719913575027653079,0.03047083131968975,0.25715371966362,0.10103631764650345,1719913575026458361,0.0,0.0,0.0,0.0,-0.7080778479576111,0.28975969552993774,4.722016334533691,1719913575025286309,3.7794721126556396
1719913575038319354,0.0025962842628359795,0.0033787430729717016,0.017946992069482803,1719913575040248925,0.9991273880004883,-0.006041090935468674,-0.002780805341899395,0.041208963841199875,1719913575033903612,-0.0028777141124010086,-0.008910749107599258,-0.0014008638681843877,1719913575037291788,-0.07085777074098587,0.02912089228630066,0.11360765993595123,1719913575036096299,0.0,0.0,0.0,0.0,-0.7061307430267334,0.291059672832489,4.724637508392334,1719913575035063556,3.7794721126556396
1719913575047530173,0.002642365638166666,0.0034750932827591896,0.01798662170767784,1719913575048791404,0.9991251230239868,-0.006045405752956867,-0.002786237047985196,0.041263725608587265,1719913575043259006,-0.002890554256737232,-0.008891989476978779,-0.0011012442409992218,1719913575046171953,0.05516433343291283,0.14100834727287292,0.1035468727350235,1719913575045169283,0.0,0.0,0.0,0.0,-0.7048137187957764,0.28985270857810974,4.725428581237793,1719913575044077199,3.7794721126556396
1719913575056837755,0.0026435689069330692,0.003478417871519923,0.017993321642279625,1719913575058039890,0.9991241097450256,-0.006040438078343868,-0.0027745370753109455,0.0412895493209362,1719913575051479017,-0.00293735577724874,-0.008871868252754211,-0.0010289594065397978,1719913575055730189,-0.09246057271957397,-0.04490916430950165,0.020512567833065987,1719913575054606739,0.0,0.0,0.0,0.0,-0.7043494582176208,0.28834402561187744,4.72848653793335,1719913575053478674,3.7794721126556396
1719913575067376300,0.002750462619587779,0.0035137988161295652,0.018073849380016327,1719913575069305307,0.9991233348846436,-0.006064373999834061,-0.00273460173048079,0.04130742698907852,1719913575060678691,-0.003049195744097233,-0.008959256112575531,-0.0010410703253000975,1719913575066368062,0.13776147365570068,-0.19172005355358124,-0.2089705616235733,1719913575065255523,0.0,0.0,0.0,0.0,-0.7052494883537292,0.2869804799556732,4.7295451164245605,1719913575063990043,3.7847506999969482
1719913575078648833,0.002644776366651058,0.003371158381924033,0.01798371784389019,1719913575079615764,0.9991251230239868,-0.0060363044030964375,-0.0027759207878261805,0.0412663035094738,1719913575072819410,-0.002602037973701954,-0.008835095912218094,-0.000588884693570435,1719913575077120630,-0.16393864154815674,-0.10529974848031998,-0.06067343056201935,1719913575075392847,0.0,0.0,0.0,0.0,-0.7068964838981628,0.2855106294155121,4.731132984161377,1719913575074517301,3.7847506999969482
1719913575087688857,0.002644776366651058,0.003371158381924033,0.01798371784389019,1719913575088672763,0.9991251230239868,-0.0060363044030964375,-0.0027759207878261805,0.0412663035094738,1719913575082942025,-0.0028595863841474056,-0.00917370431125164,-0.0009197036852128804,1719913575086661427,0.08185605704784393,0.1931634247303009,0.2132527381181717,1719913575085605989,0.0,0.0,0.0,0.0,-0.7042590379714966,0.2892757058143616,4.73199987411499,1719913575084603871,3.7794721126556396
1719913575098189285,0.0026145668234676123,0.0032618625555187464,0.018138643354177475,1719913575099232179,0.9991266131401062,-0.0060257213190197945,-0.002777727087959647,0.04123176634311676,1719913575091951180,-0.002983813639730215,-0.009573214687407017,-0.00027510238578543067,1719913575097211458,-0.003054137108847499,0.0016133543103933334,-0.09916697442531586,1719913575096159621,0.0,0.0,0.0,0.0,-0.7030459046363831,0.2895568907260895,4.728036403656006,1719913575094970161,3.7794721126556396
1719913575108134468,0.0026021283119916916,0.0032059999648481607,0.018216129392385483,1719913575108990992,0.999127984046936,-0.006026852410286665,-0.002785344608128071,0.04119798168540001,1719913575101759750,-0.0030955090187489986,-0.009700470604002476,0.00016054321895353496,1719913575105617328,0.044249385595321655,-0.24355164170265198,-0.1719779074192047,1719913575103988990,0.0,0.0,0.0,0.0,-0.7022874355316162,0.28927120566368103,4.723119735717773,1719913575102752185,3.7794721126556396
1719913575118752588,0.0026087386067956686,0.003290111431851983,0.018100712448358536,1719913575120503391,0.9991275072097778,-0.0060081034898757935,-0.0027966622728854418,0.04121164232492447,1719913575111178459,-0.0031979968771338463,-0.009350416250526905,-0.0002837598731275648,1719913575117680497,0.149441197514534,0.03117220662534237,-0.0037789407651871443,1719913575116661418,0.0,0.0,0.0,0.0,-0.7032015919685364,0.290447473526001,4.724167823791504,1719913575114084430,3.7794721126556396
1719913575130444015,0.0025839076843112707,0.003303572302684188,0.018002592027187347,1719913575131511944,0.9991275072097778,-0.0060081034898757935,-0.0027966622728854418,0.04121164232492447,1719913575124732406,-0.0034314561635255814,-0.009487198665738106,-0.0007169637246988714,1719913575128814894,-0.22380897402763367,0.032469917088747025,-0.012155544944107533,1719913575128030307,0.0,0.0,0.0,0.0,-0.7011123895645142,0.291822224855423,4.72573709487915,1719913575125673164,3.7794721126556396
1719913575140086411,0.002701442688703537,0.0033114587422460318,0.01823660545051098,1719913575140922822,0.9991291165351868,-0.006007819902151823,-0.002806332428008318,0.04117177799344063,1719913575134996330,-0.002890888135880232,-0.009303582832217216,0.0007047525723464787,1719913575138729032,0.0353870764374733,0.17713478207588196,-0.14790333807468414,1719913575137857019,0.0,0.0,0.0,0.0,-0.7011123895645142,0.291822224855423,4.72573709487915,1719913575136397201,3.7794721126556396
1719913575147196093,0.002738799201324582,0.0032620765268802643,0.01834961213171482,1719913575149943108,0.9991307258605957,-0.006007697433233261,-0.0027855955995619297,0.041134174913167953,1719913575143348069,-0.002890888135880232,-0.009303582832217216,0.0007047525723464787,1719913575146155593,-0.11964373290538788,0.09366913139820099,-0.011202718131244183,1719913575145240131,0.0,0.0,0.0,0.0,-0.7011139988899231,0.29295870661735535,4.721172332763672,1719913575144332640,3.7794721126556396
1719913575158835179,0.002643171465024352,0.003280607983469963,0.018134532496333122,1719913575159689240,0.9991300106048584,-0.006004639435559511,-0.0028017933946102858,0.041148990392684937,1719913575152052756,-0.0028518298640847206,-0.009379851631820202,0.0010004779323935509,1719913575157695982,-0.10173412412405014,-0.022514453157782555,-0.03144890069961548,1719913575155370764,0.0,0.0,0.0,0.0,-0.7009910345077515,0.2906114459037781,4.71684455871582,1719913575154235533,3.7794721126556396
1719913575168785780,0.0025849402882158756,0.0031752469949424267,0.01817919686436653,1719913575170966354,0.999131977558136,-0.005998972803354263,-0.0027987267822027206,0.04110385477542877,1719913575162041330,-0.0035428779665380716,-0.009530061855912209,0.0003210485156159848,1719913575167958919,-0.3382869064807892,0.19291755557060242,-0.034929919987916946,1719913575165362711,0.0,0.0,0.0,0.0,-0.7000452280044556,0.2921772301197052,4.713375091552734,1719913575162869148,3.7794721126556396
1719913575180119044,0.0025980621576309204,0.003282625926658511,0.018088189885020256,1719913575181258070,0.9991313815116882,-0.00602568918839097,-0.0027870493941009045,0.04111536964774132,1719913575174770352,-0.0034468555822968483,-0.00898444838821888,1.4522153833240736e-05,1719913575178472246,0.08932898193597794,-0.10186014324426651,-0.05166035145521164,1719913575177647954,0.0,0.0,0.0,0.0,-0.7030524611473083,0.2907062768936157,4.714694499969482,1719913575175721929,3.7847506999969482
1719913575187718102,0.0025833568070083857,0.0032248436473309994,0.018165437504649162,1719913575188666073,0.9991331696510315,-0.006016557104885578,-0.0027851052582263947,0.04107295721769333,1719913575183211064,-0.0034468555822968483,-0.00898444838821888,1.4522153833240736e-05,1719913575186794235,-0.11298512667417526,-0.2255665808916092,-0.19232161343097687,1719913575185902292,0.0,0.0,0.0,0.0,-0.7030524611473083,0.2907062768936157,4.714694499969482,1719913575184822620,3.7847506999969482
1719913575198889204,0.0025652386248111725,0.0032573200296610594,0.018046213313937187,1719913575200064915,0.9991323351860046,-0.006019998341798782,-0.002815712010487914,0.04109008237719536,1719913575191275469,-0.0036981506273150444,-0.009293475188314915,-0.0002239109162474051,1719913575196738321,0.0988883450627327,0.15168969333171844,0.19004549086093903,1719913575195399086,0.0,0.0,0.0,0.0,-0.7025285959243774,0.2940325140953064,4.7118144035339355,1719913575192162553,3.7847506999969482
1719913575208066472,0.002544192597270012,0.0031681566033512354,0.018136795610189438,1719913575208879441,0.9991337656974792,-0.006015141494572163,-0.002805935451760888,0.041057247668504715,1719913575201819307,-0.0036981506273150444,-0.009293475188314915,-0.0002239109162474051,1719913575206264461,-0.09399065375328064,0.08779018372297287,0.05347144976258278,1719913575205144378,0.0,0.0,0.0,0.0,-0.7025285959243774,0.2940325140953064,4.7118144035339355,1719913575202745548,3.7794721126556396
1719913575218984539,0.0025432277470827103,0.0032344877254217863,0.018023503944277763,1719913575219993006,0.9991328716278076,-0.00602440070360899,-0.0028088276740163565,0.041076868772506714,1719913575210777581,-0.0038787575904279947,-0.009410811588168144,7.863477549108211e-06,1719913575217103297,0.11060779541730881,0.004126047249883413,-0.12961634993553162,1719913575213561179,0.0,0.0,0.0,0.0,-0.7019168138504028,0.29295915365219116,4.7080397605896,1719913575212475169,3.7794721126556396
1719913575228285449,0.0025435974821448326,0.0032679394353181124,0.01796356588602066,1719913575230043368,0.9991322755813599,-0.006019040942192078,-0.0028074129950255156,0.04109252989292145,1719913575221919440,-0.003845608327537775,-0.009094496257603168,-0.0004339593870099634,1719913575227148421,-0.011011186987161636,0.10347126424312592,-0.08562640845775604,1719913575224780590,0.0,0.0,0.0,0.0,-0.7029964327812195,0.29323285818099976,4.710294723510742,1719913575222730573,3.7794721126556396
1719913575237919453,0.002529216231778264,0.003161556553095579,0.018092108890414238,1719913575240531804,0.9991340637207031,-0.0060066948644816875,-0.002796001033857465,0.041050903499126434,1719913575232212284,-0.0038108956068754196,-0.008935758844017982,-0.0006167939282022417,1719913575236701566,0.01688733510673046,-0.45920923352241516,-0.004295175429433584,1719913575235126029,0.0,0.0,0.0,0.0,-0.7023806571960449,0.29308512806892395,4.712088108062744,1719913575233061842,3.7794721126556396
1719913575251448000,0.0025401797611266375,0.003242568578571081,0.018001656979322433,1719913575253250327,0.9991335868835449,-0.006008465308696032,-0.0028297200333327055,0.04106060788035393,1719913575243835316,-0.003842761507257819,-0.009322265163064003,9.289437002735212e-05,1719913575250448585,0.16224220395088196,0.36437228322029114,-0.17354293167591095,1719913575249464234,0.0,0.0,0.0,0.0,-0.7009010910987854,0.29186588525772095,4.707302093505859,1719913575245160784,3.7794721126556396
