pos.time,pos.x,pos.y,pos.z,quat.time,quat.w,quat.x,quat.y,quat.z,vel.time,vel.x,vel.y,vel.z,omega.time,omega.r,omega.p,omega.y,real_rate.time,real_rate.r,real_rate.p,real_rate.y,real_rate.thrust,target_rate.time,target_rate.r,target_rate.p,target_rate.y,target_rate.thrust
1715249133550537514,0.029465962201356888,-0.01775568164885044,0.023208172991871834,1715249133544537812,-0.21192567050457,-0.005489771254360676,0.002358736703172326,0.9772664904594421,1715249133547802217,-0.04929995536804199,-0.0059270975179970264,0.0004188133461866528,1715249133549253258,0.19965626299381256,0.04857180640101433,-0.011287400498986244,1715249133545704722,-0.0021717192139476538,-0.0015032477676868439,-0.002061080653220415,0.0,1715249133547100991,-2.3919107913970947,3.35492205619812,-0.0,0.0
1715249133561403416,0.029464097693562508,-0.017750490456819534,0.023197060450911522,1715249133552894910,-0.2119520902633667,-0.005508385132998228,0.002355776494368911,0.9772606492042542,1715249133558155832,-0.04928184673190117,-0.005877578631043434,0.0003114269347861409,1715249133559761657,-0.03543149679899216,-0.2339686006307602,-0.10423091053962708,1715249133555131515,-0.00019233401690144092,0.0034742557909339666,-0.00306799728423357,0.0,1715249133557100266,-2.3926265239715576,3.3661553859710693,-0.0,0.0
1715249133571775886,0.029467716813087463,-0.01775406487286091,0.02319171465933323,1715249133563339490,-0.21197232604026794,-0.0055033196695148945,0.002362404018640518,0.9772562384605408,1715249133569156402,-0.049256496131420135,-0.005964567419141531,0.00010390762327006087,1715249133570725305,0.08979881554841995,0.19396035373210907,0.016281547024846077,1715249133566279363,-0.00043463430483825505,-0.0036947617772966623,0.0023939788807183504,0.0,1715249133567049995,-2.396066904067993,3.363978862762451,-0.0,0.0
1715249133582683285,0.029467225074768066,-0.01775359734892845,0.023194974288344383,1715249133572587391,-0.21201027929782867,-0.0055303871631622314,0.002356907119974494,0.9772478938102722,1715249133579507871,-0.04918156936764717,-0.005930065643042326,4.5354881876846775e-05,1715249133580995120,-0.03477204963564873,0.17021939158439636,-0.042430050671100616,1715249133577669168,-5.2230334404157475e-05,-0.003952552564442158,-0.002148535568267107,0.0,1715249133578625179,-2.396423101425171,3.3820536136627197,-0.0,0.0
1715249133591183822,0.029464485123753548,-0.0177511814981699,0.023209935054183006,1715249133583721698,-0.21204015612602234,-0.005561763420701027,0.002358444966375828,0.9772412180900574,1715249133588641210,-0.05036231875419617,-0.006037857849150896,-4.641195846488699e-05,1715249133589432566,-0.13800747692584991,0.49442246556282043,0.11139414459466934,1715249133584671714,-0.0033545743208378553,-0.0016815336421132088,0.0033747046254575253,0.0,1715249133587677815,-2.3980181217193604,3.3965725898742676,-0.0,0.0
1715249133601441767,0.02947268821299076,-0.01775791309773922,0.02322050742805004,1715249133592227362,-0.21208597719669342,-0.005591705907136202,0.0023421202786266804,0.9772312045097351,1715249133598662148,-0.049024634063243866,-0.005934512242674828,0.0001583508710609749,1715249133599641818,0.09544651210308075,-0.22201888263225555,0.0024409990292042494,1715249133596430200,0.0026450648438185453,0.003881574608385563,0.0006190258427523077,0.0,1715249133597770899,-2.394538402557373,3.42834210395813,-0.0,0.0
1715249133610328170,0.02947242744266987,-0.017759131267666817,0.02321690320968628,1715249133602513816,-0.21211688220500946,-0.005610059481114149,0.0023428299464285374,0.9772243499755859,1715249133608027782,-0.05022428557276726,-0.006150695029646158,0.00011241415631957352,1715249133609115639,0.059587497264146805,-0.09289906173944473,-0.030902843922376633,1715249133604739454,0.0010307538323104382,-0.0023002219386398792,5.7554741943022236e-05,0.0,1715249133606900681,-2.3948352336883545,3.4311468601226807,-0.0,0.0
1715249133622191793,0.029473844915628433,-0.017773322761058807,0.023203860968351364,1715249133611790606,-0.2121484875679016,-0.005624428857117891,0.0023450327571481466,0.977217435836792,1715249133619048335,-0.05027339234948158,-0.006210417952388525,-0.00013175696949474514,1715249133620227071,0.11656935513019562,-0.10724654793739319,0.1525687873363495,1715249133614790550,-0.0017808418488129973,0.003600786905735731,-0.0023599944543093443,0.0,1715249133617864401,-2.398526191711426,3.4404120445251465,-0.0,0.0
1715249133630322274,0.02947060950100422,-0.01777108944952488,0.023191984742879868,1715249133623435799,-0.21217767894268036,-0.005624142941087484,0.002341356361284852,0.977211058139801,1715249133628369538,-0.05040368065237999,-0.0063581764698028564,-0.00028086808742955327,1715249133629597043,0.013787291012704372,0.21681644022464752,0.002311866031959653,1715249133624901186,0.0003815564268734306,-9.799461258808151e-05,0.006288906559348106,0.0,1715249133627059425,-2.3961148262023926,3.4406850337982178,-0.0,0.0
1715249133641956711,0.0294671468436718,-0.01777036115527153,0.023192035034298897,1715249133633334046,-0.21222713589668274,-0.005643862299621105,0.0023413761518895626,0.9772002100944519,1715249133639579810,-0.050701066851615906,-0.006411036476492882,-0.0003774962679017335,1715249133640841314,-0.015407984144985676,-0.032841045409440994,-0.0775969997048378,1715249133637178718,-0.0004775583220180124,-1.7430027583031915e-05,-0.0006871409132145345,0.0,1715249133638619389,-2.399183511734009,3.4538233280181885,-0.0,0.0
