pos.time,pos.x,pos.y,pos.z,quat.time,quat.w,quat.x,quat.y,quat.z,vel.time,vel.x,vel.y,vel.z,omega.time,omega.r,omega.p,omega.y,real_rate.time,real_rate.r,real_rate.p,real_rate.y,real_rate.thrust,target_rate.time,target_rate.r,target_rate.p,target_rate.y,target_rate.thrust
1715320656682876936,0.05500970035791397,-0.01425244752317667,0.03728660196065903,1715320656683982879,0.9995090365409851,0.0012316920328885317,0.008696670643985271,0.03004230372607708,1715320656687173939,0.1254170686006546,0.0002548079355619848,0.08961973339319229,1715320656681726312,16.380647659301758,-36.594417572021484,11.791675567626953,1715320656685076612,0.33930134773254395,0.6388823390007019,0.21222421526908875,43110.6484375,1715320656686189074,-3.717583656311035,30.074966430664062,-21.316511154174805,42810.87109375
1715320656691371731,0.056122470647096634,-0.014292621053755283,0.03811921551823616,1715320656692585461,0.999495804309845,0.0030072496738284826,0.005548311397433281,0.031086347997188568,1715320656695646564,0.12834224104881287,0.00027496402617543936,0.09553547203540802,1715320656689412285,24.745986938476562,-36.50857925415039,13.11752986907959,1715320656693589197,0.48886504769325256,0.6048675179481506,0.2283962517976761,43407.23828125,1715320656694592605,-5.033510684967041,28.53156852722168,-22.071279525756836,43110.6484375
1715320656701659410,0.05774781107902527,-0.014231494627892971,0.039363227784633636,1715320656703789112,0.9994612336158752,0.005478770472109318,0.0026527128648012877,0.03222064673900604,1715320656706798333,0.12985439598560333,-0.00033926789183169603,0.09972061961889267,1715320656699730509,31.127859115600586,-30.446992874145508,13.979886054992676,1715320656704826965,0.574064314365387,0.4762861132621765,0.259225457906723,43681.1640625,1715320656705841552,-6.8396501541137695,27.44304656982422,-22.88426971435547,43407.23828125
1715320656711847675,0.05915014073252678,-0.014261996373534203,0.040484439581632614,1715320656713313225,0.9994034767150879,0.008387139067053795,0.00030602034530602396,0.033469654619693756,1715320656716904356,0.12997397780418396,-0.0014040027745068073,0.10150016099214554,1715320656709970928,32.94711685180664,-23.793575286865234,15.28504753112793,1715320656714474610,0.5598464012145996,0.40299105644226074,0.27392905950546265,44035.8203125,1715320656715670825,-9.095112800598145,26.43031883239746,-23.771074295043945,43681.1640625
1715320656722203187,0.06031413748860359,-0.014291102066636086,0.04152274504303932,1715320656723241389,0.9993287324905396,0.011278116144239902,-0.00163042894564569,0.03478846698999405,1715320656726788386,0.1303088366985321,-0.0029348169919103384,0.10564759373664856,1715320656718974347,30.39215850830078,-19.495328903198242,14.487021446228027,1715320656724340241,0.4731180965900421,0.26801544427871704,0.2387174516916275,44353.52734375,1715320656725580688,-11.433852195739746,25.42146110534668,-24.70128631591797,44035.8203125
1715320656733247189,0.06165793165564537,-0.014302273280918598,0.04257290065288544,1715320656734256677,0.9992523789405823,0.01374123152345419,-0.0029378617182374,0.03598850220441818,1715320656737422267,0.1300296187400818,-0.005394608248025179,0.11420972645282745,1715320656730495030,23.282176971435547,-7.330977439880371,12.995123863220215,1715320656735378059,0.3582766652107239,0.06701455265283585,0.23211894929409027,44579.4140625,1715320656736421057,-13.578304290771484,24.936634063720703,-25.550540924072266,44353.52734375
1715320656740477703,0.06340037286281586,-0.014433561824262142,0.044066306203603745,1715320656743397510,0.9991823434829712,0.015531972050666809,-0.0031839688308537006,0.03716498240828514,1715320656747173013,0.13109301030635834,-0.008469915017485619,0.12233656644821167,1715320656739346816,12.50784969329834,2.850064516067505,13.263285636901855,1715320656744437887,0.13661551475524902,-0.11625302582979202,0.2276269644498825,44798.20703125,1715320656745786060,-15.491507530212402,25.489582061767578,-26.402246475219727,44798.20703125
1715320656752052129,0.06478242576122284,-0.01459234394133091,0.045383527874946594,1715320656753202669,0.9991298317909241,0.01622847467660904,-0.002662185812368989,0.03830336779356003,1715320656756447435,0.13083891570568085,-0.01186348870396614,0.12789838016033173,1715320656751088441,-1.869017243385315,9.272562980651855,11.196553230285645,1715320656754224432,-0.1056571677327156,-0.17248737812042236,0.19746887683868408,45099.26171875,1715320656755392269,-16.700542449951172,26.266355514526367,-27.231475830078125,45099.26171875
1715320656760720208,0.0659698098897934,-0.014735029079020023,0.04654301330447197,1715320656761896188,0.9991011023521423,0.015736892819404602,-0.0018353286432102323,0.03929280862212181,1715320656767151660,0.13008253276348114,-0.015133959241211414,0.1300613433122635,1715320656759737812,-13.25732707977295,10.963218688964844,10.96513843536377,1715320656763916083,-0.31211188435554504,-0.1749151200056076,0.2155635505914688,45503.19140625,1715320656765127075,-17.04957389831543,27.132583618164062,-27.95635986328125,45099.26171875
1715320656770455772,0.0672454908490181,-0.014660880900919437,0.04774506762623787,1715320656771650863,0.9990835189819336,0.014150266535580158,-0.0010180793469771743,0.04036002233624458,1715320656775819334,0.12990689277648926,-0.017420051619410515,0.13314945995807648,1715320656769631327,-23.598814010620117,6.7960052490234375,13.354080200195312,1715320656773819042,-0.44634053111076355,-0.09632416069507599,0.2517203092575073,45891.328125,1715320656774820407,-16.463932037353516,28.177013397216797,-28.745376586914062,45503.19140625
