pos.time,pos.x,pos.y,pos.z,quat.time,quat.w,quat.x,quat.y,quat.z,vel.time,vel.x,vel.y,vel.z,omega.time,omega.r,omega.p,omega.y,real_rate.time,real_rate.r,real_rate.p,real_rate.y,real_rate.thrust,target_rate.time,target_rate.r,target_rate.p,target_rate.y,target_rate.thrust,motor.time,motor.m1,motor.m2,motor.m3,motor.m4,motor_req.time,motor_req.m1,motor_req.m2,motor_req.m3,motor_req.m4
1705821699825169302,1.3229620456695557,-0.0933876782655716,0.019695326685905457,1705821699826067578,0.9953820109367371,-0.026072541251778603,-0.0015237026382237673,-0.0923612117767334,1705821699820043728,-0.02581515908241272,-0.013967695645987988,9.218518243869767e-05,1705821699824163603,0.1471271514892578,0.21801653504371643,-0.03250724449753761,1705821699826957241,0.003938639536499977,-0.005428335163742304,0.001217146753333509,0.0,1705821699817955170,17.767484664916992,-2.6817214488983154,0.0,0.0,1705821699820973838,0.0,0.0,0.0,0.0,1705821699823367573,0.0,0.0,0.0,0.0
1705821699833494469,1.3227745294570923,-0.09345298260450363,0.01989048905670643,1705821699834480583,0.9953859448432922,-0.026048263534903526,-0.001552334288135171,-0.09232554584741592,1705821699829052774,-0.026495911180973053,-0.013966409489512444,0.0009562699124217033,1705821699832648651,-0.15146206319332123,-0.1666320115327835,-0.037634383887052536,1705821699835438863,-0.0009702914976514876,0.005581644829362631,-0.0007910299464128911,0.0,1705821699828014739,17.772844314575195,-2.701190710067749,0.0,0.0,1705821699830010409,0.0,0.0,0.0,0.0,1705821699831627161,0.0,0.0,0.0,0.0
1705821699845195632,1.3224979639053345,-0.09359802305698395,0.01990043930709362,1705821699846013356,0.9953944683074951,-0.02602517418563366,-0.001560148666612804,-0.09223966300487518,1705821699838098310,-0.02725663222372532,-0.014299619011580944,0.0009692379971966147,1705821699843529808,0.06532354652881622,0.21661855280399323,-0.10379724204540253,1705821699846935561,0.003468835260719061,-0.0032674060203135014,-0.005751653574407101,0.0,1705821699837436272,17.75448226928711,-2.7186269760131836,0.0,0.0,1705821699841780576,0.0,0.0,0.0,0.0,1705821699842735500,0.0,0.0,0.0,0.0
1705821699854842464,1.3228039741516113,-0.09350831061601639,0.019828500226140022,1705821699856002302,0.9953930377960205,-0.02608593925833702,-0.0014702286571264267,-0.09223975241184235,1705821699848839022,-0.02562727965414524,-0.013505714945495129,0.0005894005298614502,1705821699852952996,0.11715706437826157,0.13509052991867065,0.17026250064373016,1705821699856838431,0.0008113562944345176,-0.0012534554116427898,-0.00034617396886460483,0.0,1705821699847883993,17.73839569091797,-2.7209839820861816,0.0,0.0,1705821699851063351,0.0,0.0,0.0,0.0,1705821699852019612,0.0,0.0,0.0,0.0
1705821699866416398,1.3228880167007446,-0.0933019146323204,0.019539622589945793,1705821699867420934,0.9953936338424683,-0.02613057568669319,-0.0014412341406568885,-0.09222094714641571,1705821699859657848,-0.02522519789636135,-0.012488268315792084,-0.0009728545555844903,1705821699865430276,0.132877916097641,0.021305803209543228,-0.05057955160737038,1705821699868431484,-0.00011986573372269049,0.0012013587402179837,-0.002212605904787779,0.0,1705821699857934334,17.785743713378906,-2.663239002227783,0.0,0.0,1705821699862135735,0.0,0.0,0.0,0.0,1705821699863506321,0.0,0.0,0.0,0.0
1705821699876637729,1.3231241703033447,-0.09329963475465775,0.01964746043086052,1705821699877671164,0.9953934550285339,-0.026163693517446518,-0.001370080979540944,-0.09221410006284714,1705821699870602983,-0.025999950245022774,-0.012922693975269794,-0.0013323768507689238,1705821699874477270,-0.18200500309467316,-0.0872519239783287,-0.048511847853660583,1705821699878684106,4.6720339014427736e-05,0.003052277723327279,-0.002541664754971862,0.0,1705821699869476647,17.8182315826416,-2.64587140083313,0.0,0.0,1705821699872348254,0.0,0.0,0.0,0.0,1705821699873611180,0.0,0.0,0.0,0.0
1705821699885662078,1.3232330083847046,-0.09329873323440552,0.019699551165103912,1705821699886625957,0.9953932762145996,-0.02619592472910881,-0.0013651105109602213,-0.09220701456069946,1705821699880605883,-0.024518923833966255,-0.012565785087645054,-0.0006006213370710611,1705821699884714104,-0.03253643214702606,0.2743644416332245,-0.11716681718826294,1705821699887568294,-0.002427442464977503,-0.004107403103262186,-0.0015168716199696064,0.0,1705821699879711281,17.845460891723633,-2.5991039276123047,0.0,0.0,1705821699882353758,0.0,0.0,0.0,0.0,1705821699883666298,0.0,0.0,0.0,0.0
1705821699896542148,1.3232868909835815,-0.09329724311828613,0.019728442654013634,1705821699897711477,0.9953929781913757,-0.026213444769382477,-0.0013638887321576476,-0.09220532327890396,1705821699889578531,-0.024134090170264244,-0.012320800684392452,-0.0001849808031693101,1705821699894265312,0.10456998646259308,-0.009204431436955929,0.13509440422058105,1705821699898771805,-0.0004222819407004863,0.0037061593029648066,-0.00045152599341236055,0.0,1705821699888591038,17.867891311645508,-2.597616195678711,0.0,0.0,1705821699890586103,0.0,0.0,0.0,0.0,1705821699892944949,0.0,0.0,0.0,0.0
1705821699905243395,1.3233118057250977,-0.09330108016729355,0.019740501418709755,1705821699906228238,0.9953940510749817,-0.026227623224258423,-0.0013792274985462427,-0.09218912571668625,1705821699900741653,-0.024073386564850807,-0.012213461101055145,0.00010217839735560119,1705821699904164609,-0.053275492042303085,-0.1978560984134674,-0.0935286432504654,1705821699907193045,-0.0014834011672064662,0.0004335333651397377,-0.00030739844078198075,0.0,1705821699899795681,17.879980087280273,-2.597860097885132,0.0,0.0,1705821699901703540,0.0,0.0,0.0,0.0,1705821699903021831,0.0,0.0,0.0,0.0
1705821699914190241,1.3232704401016235,-0.09314217418432236,0.019511312246322632,1705821699915178465,0.9953938126564026,-0.026259835809469223,-0.0014027049764990807,-0.09218259155750275,1705821699909361062,-0.02407255209982395,-0.0121377008035779,0.00020787928951904178,1705821699913271814,0.09387712180614471,0.16013161838054657,0.10373228043317795,1705821699917371827,-0.0005334188463166356,0.0007591835455968976,0.000163900971529074,0.0,1705821699908018580,17.888771057128906,-2.6089773178100586,0.0,0.0,1705821699910262563,0.0,0.0,0.0,0.0,1705821699912130350,0.0,0.0,0.0,0.0
1705821699925950365,1.3230732679367065,-0.09325720369815826,0.019802872091531754,1705821699927056063,0.9953979849815369,-0.026232115924358368,-0.0014483440900221467,-0.09214502573013306,1705821699919339562,-0.024294428527355194,-0.01158192753791809,-0.000875856087077409,1705821699924973915,0.16238032281398773,0.019216397777199745,0.17028164863586426,1705821699928135230,0.001116032712161541,-0.00047444936353713274,0.0021534867119044065,0.0,1705821699918339963,17.909385681152344,-2.6269867420196533,0.0,0.0,1705821699921058539,0.0,0.0,0.0,0.0,1705821699922017739,0.0,0.0,0.0,0.0
1705821699935728510,1.3232035636901855,-0.09328742325305939,0.019781777635216713,1705821699936831950,0.9953988194465637,-0.026243053376674652,-0.0014447231078520417,-0.09213235229253769,1705821699930349059,-0.02500699646770954,-0.011950001120567322,0.0003796836535912007,1705821699933544414,-0.031805139034986496,0.14636412262916565,0.05979945883154869,1705821699937795293,0.00011092753993580118,-0.0038581399712711573,-8.569470992370043e-06,0.0,1705821699929350856,17.887596130371094,-2.655820846557617,0.0,0.0,1705821699931348838,0.0,0.0,0.0,0.0,1705821699932298041,0.0,0.0,0.0,0.0
